PART,MTYP,NB. OF ELEMENTS,INPUT     ELEM. MASS,ADDED INIT MASS SCALE,ADDED DYN. MASS SCALE,ADDED NON-STRU. MASS,ADDED   MASSTRIM,ADDED NODAL MASS,FINAL     ELEM. MASS,FINAL NODAL MASS,Percentage Increased
89172835,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172845,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172865,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172875,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172895,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172905,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172925,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172935,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172955,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89172965,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173030,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173050,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173070,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173090,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173110,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173130,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173150,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173170,224,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173190,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173250,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173270,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173290,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173310,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173330,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173350,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173370,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173390,224,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173410,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173595,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173605,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173625,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173635,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173655,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173665,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173685,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173695,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173835,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173845,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173895,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173905,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173925,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173935,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173955,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173965,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173985,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89173995,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174140,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174160,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174300,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174320,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174385,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174395,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174415,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174425,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174445,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174455,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174505,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174515,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174535,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174545,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174565,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174575,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89174960,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175000,224,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175020,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175040,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175060,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175080,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175100,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175180,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175220,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175240,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175260,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175280,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175300,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175320,224,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175355,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175365,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175385,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175395,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175415,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175425,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175445,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175455,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175530,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175550,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175570,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175590,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175680,224,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175700,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175720,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175740,224,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175760,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175780,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175860,224,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175880,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175900,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175920,224,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175940,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175960,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89175992,224,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176012,224,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176045,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176055,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176075,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176085,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176105,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176115,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176135,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176145,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176270,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176290,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176320,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176340,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176360,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176380,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176410,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176440,224,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176460,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176480,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176500,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176520,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176540,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176560,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176580,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176600,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176620,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176640,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176660,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176690,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176710,224,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176730,224,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176750,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176780,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176800,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176820,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176840,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176860,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176880,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176900,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176920,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176955,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176965,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176985,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89176995,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177015,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177025,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177045,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177055,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177080,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177100,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177120,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177140,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177160,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177180,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177200,224,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177232,224,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177252,224,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177272,224,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177292,224,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177325,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177335,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177355,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177365,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177385,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177395,224,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177415,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177425,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177450,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177490,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177510,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177550,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177582,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177602,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177622,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177662,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177682,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177702,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177755,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177765,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177815,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177825,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177880,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177900,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177920,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177940,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177975,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89177985,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178005,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178015,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178040,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178060,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178080,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178100,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178120,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178140,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178170,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178200,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178230,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178250,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178270,224,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178290,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178310,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178330,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178350,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178370,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178390,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178410,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178430,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178450,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178470,224,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178490,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178510,224,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178530,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178550,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178570,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178590,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178610,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178630,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178650,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178670,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178690,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178710,224,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178730,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178750,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178770,224,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178790,224,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178810,224,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178842,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178862,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178895,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178905,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178925,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178935,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178955,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178965,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178985,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89178995,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179015,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179025,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179045,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179055,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179075,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179085,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179105,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179115,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179135,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179145,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179165,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179175,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179195,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179205,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179225,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179235,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179255,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179265,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179285,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179295,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179315,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179325,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179345,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179355,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179375,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179385,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179405,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179415,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179435,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179445,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179465,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179475,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179500,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179520,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179540,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179560,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179580,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179600,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179620,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179640,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179660,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179680,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179700,224,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179720,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179740,224,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179775,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179785,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179805,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179815,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179835,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179845,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179865,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179875,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179895,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179905,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179925,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179935,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179955,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179965,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179985,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89179995,224,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180020,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180040,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180070,224,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180105,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180115,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180135,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180145,224,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180170,224,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180200,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180220,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180240,224,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89180260,224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59720010,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59720020,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59720030,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
